,weeks,intervals,word_size,window_size,n_bins,function,bop_accuracy,bop_recall,bop_precision,bop_f1,bop_pos-rate,bop_neg-rate,boss_accuracy,boss_recall,boss_precision,boss_f1,boss_pos-rate,boss_neg-rate,saxvsm_accuracy,saxvsm_recall,saxvsm_precision,saxvsm_f1,saxvsm_pos-rate,saxvsm_neg-rate
0,9,14,10,0.2,10,avg,0.8330935251798562,0.17857142857142858,0.24342891278375148,0.20516091930274039,0.08920863309352518,0.9107913669064748,0.5606714628297361,0.6746031746031745,0.1693634597785234,0.2707394003830243,0.4815347721822542,0.5184652278177458,0.6776978417266187,0.5595238095238094,0.20090557972101397,0.2956167861409797,0.3366906474820144,0.6633093525179855
1,9,14,10,0.2,10,count,0.8378896882494006,0.1706349206349206,0.25675450173698017,0.2028768696906517,0.08249400479616306,0.9175059952038369,0.1448441247002398,0.9642857142857143,0.12047445052809276,0.21418760199775577,0.9673860911270983,0.03261390887290168,0.6781774580335732,0.5595238095238094,0.20120056497175143,0.2959299712333693,0.33621103117505996,0.6637889688249401
2,9,14,10,0.2,10,max,0.8268585131894485,0.15476190476190477,0.21010583287369003,0.1769875424105937,0.0896882494004796,0.9103117505995204,0.6800959232613909,0.5436507936507936,0.19862258460584822,0.29083967781087944,0.33045563549160667,0.6695443645083934,0.6772182254196641,0.5595238095238094,0.20060163922183638,0.2952857892562445,0.33717026378896886,0.6628297362110311
3,9,14,10,0.2,14,avg,0.8326139088729017,0.16666666666666666,0.23466414824142312,0.19436454614504783,0.086810551558753,0.9131894484412469,0.6709832134292566,0.5555555555555555,0.19618094886426815,0.2898895945402971,0.3424460431654676,0.6575539568345324,0.6776978417266187,0.5595238095238094,0.20090557972101397,0.2956167861409797,0.3366906474820144,0.6633093525179855
4,9,14,10,0.2,14,count,0.8302158273381295,0.15873015873015872,0.21923501795084233,0.18332337714058144,0.08729016786570742,0.9127098321342926,0.20767386091127096,0.9246031746031745,0.12487434537996335,0.22003058292568256,0.8949640287769783,0.10503597122302159,0.6776978417266187,0.5595238095238094,0.20090557972101397,0.2956167861409797,0.3366906474820144,0.6633093525179855
5,9,14,10,0.2,14,max,0.8302158273381295,0.17460317460317462,0.23299162230865658,0.1988875807759726,0.09112709832134291,0.9088729016786571,0.6810551558752999,0.5595238095238094,0.20293935672463767,0.29780581056390515,0.3333333333333333,0.6666666666666666,0.6772182254196641,0.5595238095238094,0.20060163922183638,0.2952857892562445,0.33717026378896886,0.6628297362110311
6,9,14,10,0.5,10,avg,0.8378896882494006,0.18253968253968253,0.26028184386235237,0.21439374676784748,0.0853717026378897,0.9146282973621104,0.5952038369304556,0.5634920634920634,0.16225043730019906,0.2519204964398019,0.42014388489208637,0.5798561151079137,0.7112709832134293,0.43253968253968256,0.1919561332063421,0.2658937087336606,0.2724220623501199,0.7275779376498801
7,9,14,10,0.5,10,count,0.8330935251798562,0.17857142857142858,0.2435672514619883,0.20588773837381577,0.08920863309352518,0.9107913669064748,0.16402877697841728,0.9285714285714285,0.1194447501628987,0.21166259636848891,0.939568345323741,0.060431654676258995,0.7112709832134293,0.44047619047619047,0.1941419363405179,0.26948591678193196,0.27434052757793764,0.7256594724220623
8,9,14,10,0.5,10,max,0.8321342925659473,0.15476190476190477,0.22151881720430108,0.18171637186153644,0.08441247002398082,0.9155875299760191,0.7122302158273381,0.4285714285714286,0.19147774091421632,0.26467304068671926,0.27050359712230215,0.7294964028776979,0.7112709832134293,0.43253968253968256,0.1919561332063421,0.2658937087336606,0.2724220623501199,0.7275779376498801
9,9,14,10,0.5,14,avg,0.8350119904076738,0.19047619047619047,0.25638773837435697,0.21840049019016863,0.09016786570743406,0.909832134292566,0.698800959232614,0.43253968253968256,0.18310998239086226,0.25721030893360636,0.28489208633093527,0.7151079136690649,0.7112709832134293,0.43253968253968256,0.1919561332063421,0.2658937087336606,0.2724220623501199,0.7275779376498801
